officialId,officialNameZh,officialNameEn,schoolType,level,district,financeType,website
513598000223,聖公會聖約翰曾肇添小學,S.K.H. ST. JOHN'S TSANG SHIU TIM PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.skhsjtst.edu.hk
510564000123,天主教佑華小學,OUR LADY OF CHINA CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.oloccps.edu.hk
136204000223,北角衞理小學,NORTH POINT METHODIST PRIMARY SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.npmps.edu.hk
114090000323,保良局何壽南小學,PO LEUNG KUK STANLEY HO SAU NAN PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.plkhsn.edu.hk
115410000123,九龍城浸信會禧年小學,KOWLOON CITY BAPTIST CHURCH HAY NIEN PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.haynien.edu.hk
112836000123,福德學社小學,FUK TAK EDUCATION SOCIETY PRIMARY SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.ftesps.edu.hk
518441000123,香港道教聯合會圓玄學院陳呂重德紀念學校,HONG KONG TAOIST ASSOCIATION THE YUEN YUEN INSTITUTE CHAN LUI CHUNG TAK MEMORIAL SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.clcts.edu.hk
522066000123,寶安商會溫浩根小學,PO ON COMMERCIAL ASSOCIATION WAN HO KAN PRIMARY SCHOOL,資助小學,PRIMARY,ISLANDS,AIDED,http://www.pocawhk.edu.hk
518492000123,嗇色園主辦可立小學,HO LAP PRIMARY SCHOOL (SPONSORED BY SIK SIK YUEN),資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.holap-p.edu.hk
115150000123,荃灣商會學校,TSUEN WAN TRADE ASSOCIATION PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.twtaps.edu.hk
543187000123,天主教柏德學校,BISHOP PASCHANG CATHOLIC SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://bpcs.edu.hk
530000000123,聖公會田灣始南小學,S.K.H. TIN WAN CHI NAM PRIMARY SCHOOL,資助小學,PRIMARY,SOUTHERN,AIDED,http://www.tcn.edu.hk
530026000123,靈糧堂秀德小學,LING LIANG CHURCH SAU TAK PRIMARY SCHOOL,資助小學,PRIMARY,ISLANDS,AIDED,http://www.llcst.edu.hk
540196000223,嘉諾撒聖家學校(九龍塘),HOLY FAMILY CANOSSIAN SCHOOL (KOWLOON TONG),資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.holyfamilykt.edu.hk
535672000223,香港教育工作者聯會黃楚標學校,HKFEW WONG CHO BAU SCHOOL,資助小學,PRIMARY,ISLANDS,AIDED,http://www.hkfewwcb.edu.hk
540226000123,基督教宣道會徐澤林紀念小學,CHRISTIAN & MISSIONARY ALLIANCE CHUI CHAK LAM MEMORIAL SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.ccl.edu.hk
513822000123,滬江小學,SHANGHAI ALUMNI PRIMARY SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.sap.edu.hk
513857000123,筲箕灣崇真學校,SHAUKIWAN TSUNG TSIN SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.skwtts.edu.hk
514497000123,香港中國婦女會丘佐榮學校,THE HONG KONG CHINESE WOMEN'S CLUB HIOE TJO YOENG PRIMARY SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.hkcwc-htyps.edu.hk
514004000123,聖文德天主教小學,ST. BONAVENTURE CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.sbcps.edu.hk
514233000123,聖伯多祿天主教小學,ST. PETER'S CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,SOUTHERN,AIDED,http://www.spcps.edu.hk
513750000123,新會商會學校,SAN WUI COMMERCIAL SOCIETY SCHOOL,資助小學,PRIMARY,CENTRAL AND WESTERN,AIDED,http://www.swcss.edu.hk
515051000123,元朗商會小學,YUEN LONG MERCHANTS ASSOCIATION PRIMARY SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.ylmaps.edu.hk
514683000123,惇裕學校,TUN YU SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.tys.edu.hk
513059000123,天主教伍華小學,NG WAH CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.nwcps.edu.hk
515086000123,育賢學校,YUK YIN SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.yukyinschool.edu.hk
512559000123,國民學校,KWOK MAN SCHOOL,資助小學,PRIMARY,ISLANDS,AIDED,http://www.cckms.edu.hk
512729000123,樂善堂楊仲明學校,LOK SIN TONG YEUNG CHUNG MING PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.ycmps.edu.hk
513105000123,南丫北段公立小學,NORTHERN LAMMA SCHOOL,資助小學,PRIMARY,ISLANDS,AIDED,http://www.nls.edu.hk
512257000123,金錢村何東學校,KAM TSIN VILLAGE HO TUNG SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.ktvhts.edu.hk
511293000123,佛教黃焯菴小學,BUDDHIST WONG CHEUK UM PRIMARY SCHOOL,資助小學,PRIMARY,WAN CHAI,AIDED,http://www.bwcups.edu.hk
513334000123,天主教博智小學,PRICE MEMORIAL CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.pmcps.edu.hk
513512000123,聖公會基德小學,S.K.H. KEI TAK PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.skhkt.edu.hk
513601000123,聖公會聖馬太小學,S.K.H. ST. MATTHEW'S PRIMARY SCHOOL,資助小學,PRIMARY,CENTRAL AND WESTERN,AIDED,http://www.stmatthew.edu.hk
511250000123,佛教中華康山學校,BUDDHIST CHUNG WAH KORNHILL PRIMARY SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.bcwkps.edu.hk
511323000123,中華基督教會拔臣小學,THE CHURCH OF CHRIST IN CHINA BUT SAN PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.butsan.edu.hk
115584000123,培基小學,STEWARDS POOI KEI PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.pooikei.edu.hk
170062000223,嘉諾撒聖方濟各學校,ST. FRANCIS' CANOSSIAN SCHOOL,資助小學,PRIMARY,WAN CHAI,AIDED,http://www.sfcs.edu.hk
170151000123,聖若瑟小學,ST. JOSEPH'S PRIMARY SCHOOL,資助小學,PRIMARY,WAN CHAI,AIDED,http://www.sjps.edu.hk
115789000123,慈幼葉漢小學,SALESIAN YIP HON PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.syhps.edu.hk
510149000123,梅窩學校,MUI WO SCHOOL,資助小學,PRIMARY,ISLANDS,AIDED,http://www.mws.edu.hk
511730000223,基督教香港信義會深信學校,THE EVANGELICAL LUTHERAN CHURCH OF HONG KONG FAITH LUTHERAN SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://fls.edu.hk
115517000123,僑港伍氏宗親會伍時暢紀念學校,THE HONG KONG ENG CLANSMAN ASSOCIATION WU SI CHONG MEMORIAL SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.wusichong.edu.hk
114596000123,基督教香港信義會禾輋信義學校,THE EVANGELICAL LUTHERAN CHURCH OF HONG KONG WO CHE LUTHERAN SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://wcl.edu.hk
511862000123,聖公會牧愛小學,S.K.H. GOOD SHEPHERD PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.gsps.edu.hk
516864000123,西貢中心李少欽紀念學校,SAI KUNG CENTRAL LEE SIU YAM MEMORIAL SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://lsy.edu.hk
511340000123,嘉諾撒小學,CANOSSA PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.cpswts.edu.hk
511730000123,基督教香港信義會深信學校,THE EVANGELICAL LUTHERAN CHURCH OF HONG KONG FAITH LUTHERAN SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.fls.edu.hk
522163000123,基督教神召會梁省德小學,ASSEMBLY OF GOD LEUNG SING TAK PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.lsttko.edu.hk
115258000123,仁濟醫院羅陳楚思小學,YAN CHAI HOSPITAL LAW CHAN CHOR SI PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.lccs.edu.hk
535737000123,聖公會青衣邨何澤芸小學,S.K.H. TSING YI ESTATE HO CHAK WAN PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.tyehcw.edu.hk
115371000123,世界龍岡學校黃耀南小學,LUNG KONG WORLD FEDERATION SCHOOL LTD. WONG YIU NAM PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.wynps.edu.hk
522015000123,香港浸信會聯會小學,HONG KONG BAPTIST CONVENTION PRIMARY SCHOOL,資助小學,PRIMARY,TSUEN WAN,AIDED,http://www.hkbcps.edu.hk
114170000123,中華傳道會許大同學校,CNEC TA TUNG SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://cnectt.squarespace.com
114642000123,伊斯蘭學校,ISLAMIC PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.islamps.edu.hk
513580000123,聖公會聖雅各小學,S.K.H. ST. JAMES' PRIMARY SCHOOL,資助小學,PRIMARY,WAN CHAI,AIDED,http://skhsjps.edu.hk
114006000223,石籬天主教小學,SHEK LEI CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.sheklei.edu.hk
512214000223,寶血會嘉靈學校,KA LING SCHOOL OF THE PRECIOUS BLOOD,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.kalingpb.edu.hk
115614000123,路德會梁鉅鏐小學,LEUNG KUI KAU LUTHERAN PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.lkklps.edu.hk
550400000123,聖公會德田李兆強小學,S.K.H. TAK TIN LEE SHIU KEUNG PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.skhttlsk.edu.hk
115169000123,五旬節靳茂生小學,PENTECOSTAL GIN MAO SHENG PRIMARY SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.pgms.edu.hk
543306000123,中華基督教會基灣小學(愛蝶灣),THE CHURCH OF CHRIST IN CHINA KEI WAN PRIMARY SCHOOL (ALDRICH BAY),資助小學,PRIMARY,EASTERN,AIDED,http://www.ccckeiwan.edu.hk
543322000223,樂善堂梁銶琚學校(分校),LOK SIN TONG LEUNG KAU KUI PRIMARY SCHOOL (BRANCH),資助小學,PRIMARY,YUEN LONG,AIDED,http://lst-lkkb.edu.hk
543217000123,保良局世德小學,PO LEUNG KUK CASTAR PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.plkcastar.edu.hk
543250000123,聖博德天主教小學(蒲崗村道),ST PATRICK'S CATHOLIC PRIMARY SCHOOL (PO KONG VILLAGE ROAD),資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.spcpspkv.edu.hk
535753000223,救世軍林拔中紀念學校,THE SALVATION ARMY LAM BUTT CHUNG MEMORIAL SCHOOL,資助小學,PRIMARY,ISLANDS,AIDED,http://www.salbcms.edu.hk
540242000123,路德會聖馬太學校(秀茂坪),ST. MATTHEW'S LUTHERAN SCHOOL (SAU MAU PING),資助小學,PRIMARY,KWUN TONG,AIDED,http://www.smssmp.edu.hk
549371000223,聖公會天水圍靈愛小學,S.K.H. TIN SHUI WAI LING OI PRIMARY SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.skhtswlo.edu.hk
539953000123,基督教粉嶺神召會小學,FANLING ASSEMBLY OF GOD CHURCH PRIMARY SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.fagps.edu.hk
533882000123,浸信會沙田圍呂明才小學,BAPTIST (SHA TIN WAI) LUI MING CHOI PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.bstwlmc.edu.hk
535729000123,聖公會馬鞍山主風小學,S.K.H. MA ON SHAN HOLY SPIRIT PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.skhmoshs.edu.hk
514551000123,救世軍韋理夫人紀念學校,THE SALVATION ARMY ANN WYLLIE MEMORIAL SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.annwyllie.edu.hk
522031000123,佛教林金殿紀念小學,BUDDHIST LIM KIM TIAN MEMORIAL PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.lkt.edu.hk
518476000123,順德聯誼總會梁潔華小學,SHUN TAK FRATERNAL ASSOCIATION LEUNG KIT WAH PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.lkw.edu.hk
522074000223,嗇色園主辦可譽中學暨可譽小學,HO YU COLLEGE AND PRIMARY SCHOOL (SPONSORED BY SIK SIK YUEN),資助小學,PRIMARY,ISLANDS,AIDED,http://www.hoyu.edu.hk
515248000123,勵志會梁李秀娛紀念小學,THE ENDEAVOURERS LEUNG LEE SAU YU MEMORIAL PRIMARY SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.llsy.edu.hk
535591000123,海怡寶血小學,PRECIOUS BLOOD PRIMARY SCHOOL (SOUTH HORIZONS),資助小學,PRIMARY,SOUTHERN,AIDED,http://www.pbpssh.edu.hk
534242000123,中西區聖安多尼學校,CENTRAL & WESTERN DISTRICT ST. ANTHONY'S SCHOOL,資助小學,PRIMARY,CENTRAL AND WESTERN,AIDED,http://www.cwsa.edu.hk
535648000123,基督教聖約教會堅樂小學,THE MISSION COVENANT CHURCH HOLM GLAD PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.hgps.edu.hk
514055000323,聖方濟愛德小學,ST. FRANCIS OF ASSISI'S CARITAS SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.sfacs.edu.hk
514500000123,香港四邑商工總會新會商會學校,THE HONG KONG SZE YAP COMMERCIAL & INDUSTRIAL ASSOCIATION SAN WUI COMMERCIAL SOCIETY SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.sycias.edu.hk
512303000123,中華基督教會基法小學,THE CHURCH OF CHRIST IN CHINA KEI FAAT PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.kfp.edu.hk
514250000123,聖羅撒學校,ST. ROSE OF LIMA'S SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.srols.edu.hk
516872000123,天水圍天主教小學,TIN SHUI WAI CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.tswcps.edu.hk
514160000123,聖博德學校,ST. PATRICK'S SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.sps.edu.hk
513490000123,聖公會基愛小學,S.K.H. KEI OI PRIMARY SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.keioi.edu.hk
513687000123,嘉諾撒聖心學校,SACRED HEART CANOSSIAN SCHOOL,資助小學,PRIMARY,CENTRAL AND WESTERN,AIDED,http://www.shcs.edu.hk
512370000123,中華基督教會基慈小學,THE CHURCH OF CHRIST IN CHINA KEI TSZ PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.keitsz.edu.hk
513954000123,聖安多尼學校,ST. ANTHONY'S SCHOOL,資助小學,PRIMARY,CENTRAL AND WESTERN,AIDED,http://www.stanthonys.edu.hk
513539000223,聖公會基恩小學,S.K.H. KEI YAN PRIMARY SCHOOL,資助小學,PRIMARY,CENTRAL AND WESTERN,AIDED,http://www.skhkyps.edu.hk
566462000123,鳳溪創新小學,FUNG KAI INNOVATIVE SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.fkis.edu.hk
512850000123,瑪利曼小學,MARYMOUNT PRIMARY SCHOOL,資助小學,PRIMARY,WAN CHAI,AIDED,http://www.mps.edu.hk
514080000123,聖若翰天主教小學,ST. JOHN THE BAPTIST CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.sjbcps.edu.hk
569631000123,獻主會聖馬善樂小學,ST. EUGENE DE MAZENOD OBLATE PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.semops.edu.hk
572365000123,救世軍中原慈善基金學校,THE SALVATION ARMY CENTALINE CHARITY FUND SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.saccf.edu.hk
571962000123,香港九龍塘基督教中華宣道會台山陳元喜小學,"CHRISTIAN ALLIANCE TOI SHAN H. C. CHAN PRIMARY SCHOOL OF THE KOWLOON TONG CHURCH OF THE CHINESE CHRISTIAN AND MISSIONARY ALLIANCE, HONG KONG",資助小學,PRIMARY,SHA TIN,AIDED,http://www.catshcc.edu.hk
560448000123,中華基督教會基法小學(油塘),THE CHURCH OF CHRIST IN CHINA KEI FAAT PRIMARY SCHOOL (YAU TONG),資助小學,PRIMARY,KWUN TONG,AIDED,http://www.kfps.edu.hk
575526000123,寶血會思源學校,SI YUAN SCHOOL OF THE PRECIOUS BLOOD,資助小學,PRIMARY,TSUEN WAN,AIDED,http://www.sys.edu.hk
560430000123,聖公會油塘基顯小學,S.K.H. YAUTONG KEI HIN PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.skhykh.edu.hk
558672000123,聖公會將軍澳基德小學,S.K.H. TSEUNG KWAN O KEI TAK PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.tkokt.edu.hk
556483000123,將軍澳循道衛理小學,TSEUNG KWAN O METHODIST PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.tkomps.edu.hk
554596000123,曾梅千禧學校,TSANG MUI MILLENNIUM SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.tmms.edu.hk
560685000123,東華三院周演森小學,TUNG WAH GROUP OF HOSPITALS CHOW YIN SUM PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://twghscysps.edu.hk
554685000123,光明英來學校,KWONG MING YING LOI SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.kmyls.edu.hk
560529000123,香港仔聖伯多祿天主教小學,ABERDEEN ST PETER'S CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,SOUTHERN,AIDED,http://www.aspcps.edu.hk
514411000123,中華基督教會大澳小學,THE CHURCH OF CHRIST IN CHINA TAI O PRIMARY SCHOOL,資助小學,PRIMARY,ISLANDS,AIDED,http://www.ccctaiops.edu.hk
512125000123,真鐸學校,CHUN TOK SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.cts.edu.hk
512290000223,中華基督教會基真小學,THE CHURCH OF CHRIST IN CHINA KEI CHUN PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.keichun.edu.hk
510734000123,浸信會呂明才小學,BAPTIST LUI MING CHOI PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.baptist-lmc-primary.edu.hk
510858000123,中華基督教會基灣小學,THE CHURCH OF CHRIST IN CHINA KEI WAN PRIMARY SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.keiwan.edu.hk
150720000123,慈航學校,CHI HONG PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.chihong.edu.hk
115819000123,聖公會偉倫小學,S.K.H. WEI LUN PRIMARY SCHOOL,資助小學,PRIMARY,ISLANDS,AIDED,http://www.skhweilun.edu.hk
511315000123,杯澳公立學校,BUI O PUBLIC SCHOOL,資助小學,PRIMARY,ISLANDS,AIDED,http://www.buiosch.edu.hk
115720000123,伊利沙伯中學舊生會小學,QUEEN ELIZABETH SCHOOL OLD STUDENTS' ASSOCIATION PRIMARY SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.qesosaps.edu.hk
510190000123,保良局金銀業貿易場張凝文學校,PO LEUNG KUK GOLD & SILVER EXCHANGE SOCIETY PERSHING TSANG SCHOOL,資助小學,PRIMARY,WAN CHAI,AIDED,http://www.plkgspts.edu.hk
511552000123,香港潮商學校,"CHIU SHEUNG SCHOOL, HONG KONG",資助小學,PRIMARY,CENTRAL AND WESTERN,AIDED,http://www.csshk.edu.hk
510335000123,東華三院李賜豪小學,TUNG WAH GROUP OF HOSPITALS LI CHI HO PRIMARY SCHOOL,資助小學,PRIMARY,WAN CHAI,AIDED,http://www.twghlchps.edu.hk
510963000123,聖公會聖紀文小學,S.K.H. ST. CLEMENT'S PRIMARY SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.skhscps.edu.hk
115665000123,保良局田家炳小學,PO LEUNG KUK TIN KA PING PRIMARY SCHOOL,資助小學,PRIMARY,TAI PO,AIDED,http://www.plktkp.edu.hk
511560000123,祖堯天主教小學,CHO YIU CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.choyiu.edu.hk
115070000123,東莞工商總會張煌偉小學,GENERAL CHAMBER OF COMMERCE & INDUSTRY OF THE TUNG KUN DISTRICT CHEONG WONG WAI PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.cwwps.edu.hk
114987000123,九龍城浸信會禧年(恩平)小學,KOWLOON CITY BAPTIST CHURCH HAY NIEN (YAN PING) PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.hnyp.edu.hk
115010000123,保良局陳溢小學,PO LEUNG KUK CHAN YAT PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.plkcy.edu.hk
115118000123,保良局朱正賢小學,PO LEUNG KUK CHEE JING YIN PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.plkcjy.edu.hk
554650000123,聖公會聖安德烈小學,S.K.H. ST. ANDREW'S PRIMARY SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.skhstandrews.edu.hk
115347000123,博愛醫院歷屆總理聯誼會梁省德學校,THE ASSOCIATION OF THE DIRECTORS AND FORMER DIRECTORS OF POK OI HOSPITAL LTD. LEUNG SING TAK SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.yuenlonglsts.edu.hk
550450000123,香海正覺蓮社佛教正慧小學,HHCKLA BUDDHIST WISDOM PRIMARY SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.wisdom.edu.hk
115185000123,基督教香港信義會馬鞍山信義學校,THE EVANGELICAL LUTHERAN CHURCH OF HONG KONG MA ON SHAN LUTHERAN PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.mluthps.edu.hk
554634000123,潮陽百欣小學,CHIU YANG POR YEN PRIMARY SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.cypy.edu.hk
554618000123,聖公會柴灣聖米迦勒小學,S.K.H. CHAI WAN ST. MICHAEL'S PRIMARY SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.skhcwsms.edu.hk
554626000123,聖公會基福小學,S.K.H. KEI FOOK PRIMARY SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.keifook.edu.hk
554669000123,慈幼葉漢千禧小學,SALESIAN YIP HON MILLENNIUM PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.syh.edu.hk
550469000123,中華基督教會基慧小學(馬灣),THE CHURCH OF CHRIST IN CHINA KEI WAI PRIMARY SCHOOL (MA WAN),資助小學,PRIMARY,TSUEN WAN,AIDED,http://www.kwmwps.edu.hk
554600000123,天主教聖安德肋小學,ST ANDREW'S CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.sacps.edu.hk
550426000123,博愛醫院歷屆總理聯誼會鄭任安夫人千禧小學,AD&FD OF POK OI HOSPITAL MRS CHENG YAM ON MILLENNIUM SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.mcyoms.edu.hk
510939000223,聖公會聖十架小學,S.K.H. HOLY CROSS PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,https://www.skhhcps.edu.hk/it-school/php/webcms/public/mainpage/main.php3
511692000223,浸信宣道會呂明才小學,CONSERVATIVE BAPTIST LUI MING CHOI PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.lmc.edu.hk
512010000123,旅港開平商會學校,HOI PING CHAMBER OF COMMERCE PRIMARY SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.hpccps.edu.hk
514926000123,黃大仙天主教小學,WONG TAI SIN CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.e-wong.edu.hk
550418000223,嘉諾撒小學(新蒲崗),CANOSSA PRIMARY SCHOOL (SAN PO KONG),資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.cps.edu.hk
511579000123,彩雲聖若瑟小學,CHOI WAN ST JOSEPH'S PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.cwsj.edu.hk
112836000223,福德學社小學,FUK TAK EDUCATION SOCIETY PRIMARY SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.ftesps.edu.hk
513814000123,深水埔街坊福利會小學,SHAMSHUIPO KAIFONG WELFARE ASSOCIATION PRIMARY SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.sspkw.edu.hk
521990000123,葛量洪校友會黃埔學校,GRANTHAM COLLEGE OF EDUCATION PAST STUDENTS' ASSOCIATION WHAMPOA PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.gcewps.edu.hk
115193000123,東華三院冼次雲小學,TUNG WAH GROUP OF HOSPITALS SIN CHU WAN PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.scwps.edu.hk
114146000123,青山天主教小學,CASTLE PEAK CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://cpcps.edu.hk
115240000123,馬鞍山聖若瑟小學,MA ON SHAN ST. JOSEPH'S PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.mossjps.edu.hk
115134000123,胡素貞博士紀念學校,DR. CATHERINE F. WOO MEMORIAL SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.dcfwms.edu.hk
114863000123,寶血會伍季明紀念學校,KWAI-MING WU MEMORIAL SCHOOL OF THE PRECIOUS BLOOD,資助小學,PRIMARY,TSUEN WAN,AIDED,http://www.kmw.edu.hk
115177000123,世界龍岡學校劉德容紀念小學,LUNG KONG WORLD FEDERATION SCHOOL LIMITED LAU TAK YUNG MEMORIAL PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.ltyschool.edu.hk
114960000123,香港路德會增城兆霖學校,LUTHERAN TSANG SHING SIU LEUN SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.siuleunsch.edu.hk
